Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,075041,1970,null,null,null,null,null,null,null,16.5,16.6,22.8,26.7,30.0,null
IDCJAC0002,075041,1971,30.4,30.0,29.8,24.1,18.5,14.8,null,16.0,19.3,23.3,24.2,28.6,null
IDCJAC0002,075041,1972,29.0,null,27.6,22.8,19.0,17.0,15.6,17.2,21.6,23.9,27.7,33.4,null
IDCJAC0002,075041,1973,33.7,29.9,27.9,25.6,null,14.2,15.2,15.1,19.5,null,null,null,null
IDCJAC0002,075041,1974,null,29.7,29.5,21.4,18.9,15.2,14.0,15.2,16.0,20.8,null,null,null
IDCJAC0002,075041,1975,null,null,null,null,null,null,null,null,20.1,20.5,27.5,31.5,null
IDCJAC0002,075041,1976,31.8,31.0,29.2,23.6,19.5,null,null,null,null,null,null,null,null
IDCJAC0002,075041,1977,null,32.4,26.7,21.9,18.1,14.3,14.4,19.9,21.1,26.2,29.4,31.0,null
IDCJAC0002,075041,1978,30.9,32.5,27.5,24.2,19.6,13.8,13.6,14.7,17.7,23.3,23.0,27.6,22.4
IDCJAC0002,075041,1979,36.3,33.4,29.8,21.7,17.2,18.0,null,16.6,18.4,23.3,28.9,32.3,null
IDCJAC0002,075041,1980,32.0,32.7,30.5,26.2,19.2,14.2,13.6,16.8,21.4,25.1,29.4,31.7,24.4
IDCJAC0002,075041,1981,36.2,32.6,26.3,24.7,18.9,14.4,13.3,15.1,23.5,25.9,26.6,30.2,24.0
IDCJAC0002,075041,1982,33.4,34.4,26.6,23.6,20.2,13.9,14.4,21.0,19.6,23.7,29.1,33.9,24.5
IDCJAC0002,075041,1983,30.6,35.8,28.8,20.2,18.0,14.0,13.0,16.2,19.8,23.6,26.6,30.9,23.1
IDCJAC0002,075041,1984,28.6,30.4,26.5,23.1,19.6,18.7,12.8,16.3,16.7,23.3,29.1,29.4,22.9
IDCJAC0002,075041,1985,32.2,32.7,29.2,24.3,19.5,14.5,14.7,14.9,18.4,23.1,26.6,27.7,23.2
IDCJAC0002,075041,1986,30.9,31.4,32.2,24.3,19.5,14.2,13.2,15.6,18.0,20.4,26.8,28.4,22.9
IDCJAC0002,075041,1987,32.1,32.5,26.3,24.2,19.8,15.8,14.7,15.8,19.8,22.9,28.0,31.1,23.6
IDCJAC0002,075041,1988,35.4,31.8,28.8,24.8,19.3,15.5,14.6,16.7,20.4,26.0,26.2,30.6,24.2
IDCJAC0002,075041,1989,30.4,32.0,27.7,23.0,18.5,13.7,12.9,13.9,19.0,23.3,29.0,31.3,22.9
IDCJAC0002,075041,1990,33.8,31.2,31.0,23.8,18.7,14.7,14.3,14.2,19.4,23.8,29.6,33.2,24.0
IDCJAC0002,075041,1991,34.1,35.8,28.0,23.5,20.2,17.2,13.1,14.8,19.5,null,26.8,27.4,null
IDCJAC0002,075041,1992,27.6,27.6,28.2,23.4,18.2,14.7,14.7,15.2,16.8,23.2,24.1,27.9,21.8
IDCJAC0002,075041,1993,29.8,30.1,null,26.2,20.0,14.5,15.4,17.4,19.2,20.9,26.8,27.5,null
IDCJAC0002,075041,1994,32.3,32.1,26.8,24.3,19.6,17.0,16.2,16.6,19.7,24.5,27.7,33.6,24.2
IDCJAC0002,075041,1995,31.9,31.6,27.4,20.8,17.2,14.4,12.4,18.3,19.2,23.7,27.2,29.9,22.8
IDCJAC0002,075041,1996,30.6,29.3,27.9,21.7,19.9,16.0,12.7,15.8,19.8,24.0,26.5,31.3,23.0
IDCJAC0002,075041,1997,31.3,36.1,27.8,24.2,19.4,15.6,15.3,15.5,19.3,22.0,31.0,32.8,24.2
IDCJAC0002,075041,1998,null,null,29.9,27.2,null,null,null,null,null,null,null,null,null
IDCJAC0002,075041,2000,null,null,null,null,null,15.6,15.8,15.7,21.3,23.6,28.7,32.6,null
IDCJAC0002,075041,2001,37.0,34.2,28.2,24.4,19.5,17.0,15.5,17.9,22.5,22.6,27.2,29.6,24.6
IDCJAC0002,075041,2002,32.8,29.8,30.0,27.0,20.0,16.4,17.1,19.0,22.4,26.2,31.8,33.0,25.5
IDCJAC0002,075041,2003,35.2,34.2,29.0,24.8,20.4,16.2,16.0,15.8,19.7,21.3,29.3,32.9,24.6
IDCJAC0002,075041,2004,33.2,35.2,30.6,25.5,18.4,15.7,14.1,17.5,20.2,26.3,28.6,31.0,24.7
IDCJAC0002,075041,2005,34.2,30.3,29.0,28.3,21.2,17.5,15.0,16.5,18.8,24.0,28.6,32.2,24.6
IDCJAC0002,075041,2006,37.3,34.1,31.4,22.1,18.5,15.0,14.7,18.2,22.7,27.2,30.6,32.4,25.3
IDCJAC0002,075041,2007,34.4,35.1,30.7,25.5,21.2,14.8,14.4,19.3,22.1,26.6,29.6,30.5,25.4
IDCJAC0002,075041,2008,34.0,29.9,30.9,23.1,19.8,17.3,14.9,15.3,22.1,27.0,27.1,29.0,24.2
IDCJAC0002,075041,2009,36.0,34.2,29.4,23.7,19.9,15.3,15.1,19.0,22.1,25.3,33.3,31.9,25.4
IDCJAC0002,075041,2010,35.3,32.4,29.0,24.7,19.3,15.4,13.9,14.1,17.7,22.8,26.9,29.8,23.4
IDCJAC0002,075041,2011,34.6,31.0,27.0,23.1,18.1,16.5,15.6,18.8,21.8,24.9,29.3,30.2,24.2
IDCJAC0002,075041,2012,32.6,30.6,25.5,23.3,18.4,15.6,14.8,16.4,20.9,25.5,29.7,31.5,23.7
IDCJAC0002,075041,2013,35.9,33.2,28.7,24.6,19.6,15.5,16.0,17.4,23.4,25.8,28.3,32.4,25.1
IDCJAC0002,075041,2014,34.6,33.0,28.6,22.7,19.9,15.6,15.4,17.6,22.1,27.8,30.8,32.7,25.1
IDCJAC0002,075041,2015,31.5,34.4,29.0,22.8,19.0,14.8,13.4,14.7,19.4,29.2,30.2,32.9,24.3
IDCJAC0002,075041,2016,32.5,34.0,32.1,27.4,19.5,14.3,14.6,16.0,17.7,22.0,28.4,32.0,24.2
IDCJAC0002,075041,2017,35.9,33.6,31.4,24.4,19.5,16.1,16.7,16.5,22.5,26.4,30.6,32.0,25.5
IDCJAC0002,075041,2018,35.9,34.0,31.2,29.2,19.9,16.0,16.3,17.7,21.5,null,null,null,null
